source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,category_tag,description,created,redirect_url,company_address,location_display,coordinates_source,geocoded_display_name,location_status,distance_available
Adzuna,5818524551,Regional Manager - Sales,ARK Infosolutions Pvt. Ltd.,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Sales Jobs,sales-jobs,"We are looking for an experienced Regional Manager to drive sales growth, channel development, and key account management across the western region. The candidate will be responsible for managing regional sales operations, developing strategic partnerships, and achieving revenue targets for technology products such as 3D printers, scanners, and additive manufacturing solutions from brands like Formlabs . Key Responsibilities: Develop and execute a regional sales strategy for the Western region.…",2026-07-28T21:18:41Z,https://www.adzuna.in/land/ad/5818524551?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=29F11D8D07F7069922A520E9AD81136B8A3A89D3,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5804796084,Regional Sales Manager,"IRISS, Inc.","Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,full_time,Sales Jobs,sales-jobs,"IRISS is the global leader in industrial safety and condition-based monitoring technologies, trusted by power generation, data center, and critical infrastructure teams worldwide. We design and manufacture in our facility in Bradenton Florida (made in the USA) innovative solutions that make maintenance safer, smarter, and more connected — helping organizations prevent failure, reduce risk, and protect their people. IRISS has its headquarters in the U.S. with operations across LATAM, EMEA, APAC,…",2026-07-17T15:57:38Z,https://www.adzuna.in/land/ad/5804796084?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=0AF5788893EC9FD5B88641D030633371B86B0CE2,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5785771300,SF Compensation Technical Consultant,Colt Technology Services,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,12.95703,77.59837,,,0,permanent,full_time,HR & Recruitment Jobs,hr-jobs,"This job is with Colt Technology Services, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Colt provides network, voice and data centre services to thousands of businesses around the world, allowing them to focus on delivering their business goals instead of the underlying infrastructure. SuccessFactors Compensation, Technical Consultant Job ID 36602 Job Level: S2 Job Location: Gurugram/ …",2026-07-03T00:54:14Z,https://www.adzuna.in/land/ad/5785771300?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=31A7CF20B57C3483499AE15EFEB5F82B3107E064,"India, Karnataka, Bangalore","Bangalore, Karnataka",Adzuna,,Coordinates from Adzuna,True
Adzuna,5785411099,Sales Agent (DMC Experiences Required),CÔNG TY TNHH VN BIKE TOUR,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,full_time,Sales Jobs,sales-jobs,"VNBIKEtour LOOKING FOR TALLENTS IN DMC  About company VNBIKETOUR is an Vietnam-based travel company with branch in India. We specialize in developing strong partnerships with travel agencies, tour operators, and tourism businesses across India to grow the Vietnam travel market. We are currently seeking a dynamic and motivated Sales Executive to join our expanding team. This role focuses on building and maintaining B2B relationships, promoting Vietnam tour products, and supporting business growt…",2026-07-02T17:24:39Z,https://www.adzuna.in/land/ad/5785411099?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=39EA1AF122B5E3731A95BA8BB74A4C318289AFCC,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5825674978,Senior Dam Design Engineer (Hydraulics),Dar,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Engineering Jobs,engineering-jobs,"A Senior Dam Design Engineer (Hydraulics) leads the conceptualization, modeling, and detailed design of hydraulic structures for dams and reservoirs, such as spillways, intakes, and energy dissipators. This role demands expertise in advanced hydraulic modeling, and multidisciplinary coordination to ensure safe, efficient, and compliant water infrastructure. Key Responsibilities Hydraulic Modeling & Analysis: Conduct advanced 1D, 2D, and 3D hydraulic modeling (e.g., using HEC-RAS, Flow-3D, or AN…",2026-08-02T17:35:51Z,https://www.adzuna.in/land/ad/5825674978?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=5B444320DB3AF6E8492154D8C606A2B0E0F49436,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5820158161,Senior Finance Associate,Pixis,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Accounting & Finance Jobs,accounting-finance-jobs,"About us: Pixis is a US-based codeless technology company that develops accessible AI to empower brands to scale their performance marketing efforts and augment their decision-making seamlessly. Since its inception, Pixis has been on a mission to develop powerful AI infrastructure that equips marketers across countries with robust plug-and-play AI products, 200 proprietary, self-evolving AI models without having to write a single line of code. The company has raised a total funding of $209M acr…",2026-07-30T01:25:03Z,https://www.adzuna.in/land/ad/5820158161?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=05C4140F604146D2F3CBF332A2BFD009C5F3FBBB,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5810846194,Senior Interior Designer,Livspace,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Creative & Design Jobs,creative-design-jobs,"About Livspace : Livspace is building the world's first end-to-end interior design platform out of India. We’re India's top online home improvement & interior destination for consumers and the world's first design automation platform for designers. Profile: Senior Interior Designer Location: Bengaluru, JP Nagar Years of Experience: 3 -5 years About the Role As an Interior Designer, you should have excellent creative thinking skills and be able to create Modular designs based on conversations wi…",2026-07-22T16:54:07Z,https://www.adzuna.in/land/ad/5810846194?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=3877D3CC6F4EE5F8C02D0840F2914B508DFA3079,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5818524931,Senior Lead - Operational Excellence,Page Industries Ltd,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Manufacturing Jobs,manufacturing-jobs,"Lead enterprise-wide initiatives focused on productivity improvement, cost reduction, operational efficiency, quality enhancement, and culture building across our manufacturing units. Drive transformational change through Lean, TPM, Kaizen, WCM, and Continuous improvement practices. What you will drive: Lean Manufacturing & TPM implementation Kaizen culture and employee engagement Productivity & cost improvement initiatives 5S, Visual Management & Workplace Excellence Training, coaching, and me…",2026-07-28T21:19:07Z,https://www.adzuna.in/land/ad/5818524931?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=555E42703C13E740C5F0A3DA651EC056881E3787,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5820906205,"Senior Manager, GBS Global Planning and Performance Management FP&A",Kraft Heinz,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,12.95703,77.59837,,,0,,full_time,Accounting & Finance Jobs,accounting-finance-jobs,"This job is with Kraft Heinz, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Description Senior Manager - GBS Finance Planning & Performance Management FP&A Location: Benguluru, Karnataka Executive Role Overview The Senior Manager will serve as the finance governance and performance lead for the broader GBS ecosystem, covering GCC India, GCC Mexico, all GBS zones and non-GCC componen…",2026-07-30T13:53:16Z,https://www.adzuna.in/land/ad/5820906205?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=4A7E34222EA2CC0DD4C8CB674F08CE1C69E29581,"India, Karnataka, Bangalore","Bangalore, Karnataka",Adzuna,,Coordinates from Adzuna,True
Adzuna,5785770938,Senior Quality Test Engineer II,Elsevier,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,full_time,IT Jobs,it-jobs,"This job is with Elsevier, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Do you enjoy improving quality and driving automation strategies in complex technology environments? Would you like to collaborate with cross-functional teams to deliver high-quality software products and data solutions? About our Team: This is a position in the Research Data Platform team responsible for performin…",2026-07-03T00:54:12Z,https://www.adzuna.in/land/ad/5785770938?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=EA1DAE07601172858CF05BE67EFC9EC558A8EFC9,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5784732003,Senior Sales Manager - Staff Augmentation,PeopleLogic,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Sales Jobs,sales-jobs,"We are looking for a Senior Manager – Staff Augmentation Sales with 10–16 years of experience in the recruitment/staffing industry. The ideal candidate should have a strong background in domestic IT contract staffing sales and a proven track record of acquiring and managing enterprise clients. Key Responsibilities: Drive new business development for IT contract staffing (Staff Augmentation) across the domestic market. Identify, acquire, and manage enterprise clients while building long-term rel…",2026-07-02T07:24:13Z,https://www.adzuna.in/land/ad/5784732003?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=C335EA04F2BE92E561FE0E83EDC732F8E755B5F9,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5369874016,Senior Verification Engineer,ACL Digital,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,IT Jobs,it-jobs,"IP/ SoC Verification Engineer Job Description: Must have good knowledge on the verification flows. Excellent hands-on debug skills and problem solving attitude Experience of working in complex test-bench/model in Verilog , System Verilog or SystemC Experience of working on Functional Verification, SoC Verification, Emulation. Good in programming : System Verilog , PLI/ DPI interface, C/C++, PERL/Shell script, assembly language. OVM / UVM Methodology knowledge and experience. Must have good comm…",2025-08-27T08:10:27Z,https://www.adzuna.in/land/ad/5369874016?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=AD0BD5326796283853A1E1D74F98CFEE1E326140,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5785772971,Sr. OpenBMC Firmware Engineer,Jabil,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,12.95703,77.59837,,,0,,full_time,Engineering Jobs,engineering-jobs,"This job is with Jabil, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver…",2026-07-03T00:54:31Z,https://www.adzuna.in/land/ad/5785772971?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=280294F11A4E774C7DA07AB9713658AE47E093C1,"India, Karnataka, Bangalore","Bangalore, Karnataka",Adzuna,,Coordinates from Adzuna,True
Adzuna,5820964079,Strength And Conditioning Coach,Curefit,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Hospitality & Catering Jobs,hospitality-catering-jobs,KEY RESPONSIBILITIES & ROLES • Provide expert guidance on proper exercise techniques and safety protocols to prevent injuries during training sessions. • Collaborate with other fitness professionals and health experts to create holistic wellness plans that incorporate nutrition and lifestyle changes . • Motivate and inspire clients to achieve their fitness goals through personalized coaching and support. • Stay updated with the latest sports science research and fitness trends to continuously i…,2026-07-30T15:25:53Z,https://www.adzuna.in/land/ad/5820964079?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=20038FD842B3A0E3313FD8DE5AA0C5E3DD53109D,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
Adzuna,5808332684,Subject Matter Expert - Clinical Team,Triomics,"Bangalore, Karnataka","India, Karnataka, Bangalore",Bengaluru,,,,,0,,,Scientific & QA Jobs,scientific-qa-jobs,"Subject Matter Expert - Liquid Focused About Triomics: Triomics helps oncology organizations scale clinical research and high-quality data creation without scaling headcount. Our AI platform - powered by OncoLLM™- automates the operational work behind trial screening, eligibility interpretation, and oncology data abstraction across Prism (trial matching), Harmony (registry  RWE curation), and Symphony (clinician copilot). Built for real-world hospital workflows, Triomics integrates with EHRs an…",2026-07-21T00:33:01Z,https://www.adzuna.in/land/ad/5808332684?se=9FyUa3Sc8RGvGrvTGRxIcA&utm_medium=api&utm_source=10d03a1b&v=073AF42037D056B4717AD35E1D9B6F8FC00F2A9C,"India, Karnataka, Bangalore","Bangalore, Karnataka",,,Location available; coordinates unavailable,False
