source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,description,created,redirect_url,profession_category,search_term
Adzuna,5814996278,Software Development Advisor,"NTT America, Inc.","Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Req ID: 379967 NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Software Development Advisor to join our team in Chennai, Tamil Nadu (IN-TN), India (IN). Production Support Lead Is accountable for monitoring and addressing issues found on the assigned production systems. Participates in reviewing and documenting current …",2026-07-25T10:48:00Z,https://www.adzuna.in/details/5814996278?utm_medium=api&utm_source=10d03a1b,IT & Software,software developer
Adzuna,5832797801,Senior Software Developer,Flexera Software,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,Key Deliverables : Design and develop robust software solutions across platforms. Collaborate with stakeholders to convert requirements into technical specs. Troubleshoot and resolve issues across the software lifecycle. Contribute to coding standards and mentor junior developers. Role Responsibilities : Review and optimize code with team collaboration. Provide technical direction during development cycles. Maintain high code quality through testing and best practices. Support team knowledge sh…,2026-08-08T07:30:39Z,https://www.adzuna.in/details/5832797801?utm_medium=api&utm_source=10d03a1b,IT & Software,software developer
Adzuna,5786403249,"Manager, Software Development",CDM Smith,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,Company Overview Check out this video and find out why our team loves to work here! (https://www.cdmsmith.com/resources/videos/meet-cdm-smith) Join Us! CDM Smith - where amazing career journeys unfold. Imagine a place committed to offering an unmatched employee experience. Where you work on projects that are meaningful to you. Where you play an active part in shaping your career journey. Where your co-workers are invested in you and your success. Where you are encouraged and supported to do you…,2026-07-03T10:31:06Z,https://www.adzuna.in/details/5786403249?utm_medium=api&utm_source=10d03a1b,IT & Software,software developer
Adzuna,5797508853,Java Software Developer,SequoiaAT,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Key Responsibilities: Design, develop, and maintain robust Java applications in line with business requirements. Develop and integrate RESTful APIs with internal and third-party systems. Perform database design, optimization, and management using MySQL. Collaborate with product managers, designers, and other developers to deliver new features and improvements. Conduct unit testing and participate in code reviews to maintain high-quality code. Diagnose and resolve software bugs and performance b…",2026-07-12T07:21:51Z,https://www.adzuna.in/details/5797508853?utm_medium=api&utm_source=10d03a1b,IT & Software,software developer
Adzuna,5849325858,Software Development Manager,Comcast,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Comcast brings together the best in media and technology. We drive innovation to create the world's best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every…",2026-08-20T11:16:55Z,https://www.adzuna.in/details/5849325858?utm_medium=api&utm_source=10d03a1b,IT & Software,software developer
Adzuna,4992020447,Lead Software Developer,Allyio,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,2500000.0,3500000.0,0,,full_time,IT Jobs,"From the very beginning, Ally has believed that the right people united by the right mission can redefine the possible Ally is a B2B SaaS startup. We enable teams to focus, align and achieve goals, with strong employee engagement. Our OKR solution is ridiculously easy to use and scalable to startups and larger teams. We believe in being where the work happens. Ally is well integrated with the tools and products that we already use in our daily workflows. Further, you can access it from the web …",2024-12-30T12:10:34Z,https://www.adzuna.in/details/4992020447?utm_medium=api&utm_source=10d03a1b,IT & Software,software developer
Adzuna,5815106125,Principal Software Engineer,RX Global,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,permanent,full_time,IT Jobs,"This job is with RX Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Team: RX Global aims to create unforgettable experiences for attendees and exhibitors through organizing events. Innovation, creativity, and collaboration drive the company to offer exceptional services to clients. About the role: The Principal Software Engineer is the senior-most hands-on technical leader f…",2026-07-25T14:12:46Z,https://www.adzuna.in/land/ad/5815106125?se=YmSqP0Gd8RGAmKVFZIGkgw&utm_medium=api&utm_source=10d03a1b&v=80F0F8FE9E1AFDA9090DFC486BEE2F062FFD8EFB,IT & Software,software engineer
Adzuna,5785771123,Senior Software Engineer II,RX Global,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,permanent,full_time,IT Jobs,"This job is with RX Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Team: RX Global aims to create unforgettable experiences for attendees and exhibitors through organizing events. Innovation, creativity, and collaboration drive the company to offer exceptional services to clients. About the role: The Senior Software Engineer II design s and deliver s high-impact, scalable s…",2026-07-03T00:54:13Z,https://www.adzuna.in/land/ad/5785771123?se=YmSqP0Gd8RGAmKVFZIGkgw&utm_medium=api&utm_source=10d03a1b&v=A7509E19AA9E1EFB1242D687D2987520929EE791,IT & Software,software engineer
Adzuna,5829374247,Technical Project Manager,Straive,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Location: Chennai, Tamil Nadu, India (On-site / Hybrid) Experience Level: 10 – 13 Years Employment Type: Full-time About the Rol eWe are seeking a seasoned Technical Project Manage r with strong hands-on roots in Python developmen t and proven leadership experience in driving complex software engineering projects. In this role, you will bridge the gap between technical architecture and strategic delivery, leading cross-functional engineering teams to build scalable, high-performance application…",2026-08-05T23:52:56Z,https://www.adzuna.in/land/ad/5829374247?se=YmSqP0Gd8RGAmKVFZIGkgw&utm_medium=api&utm_source=10d03a1b&v=F6514D67B6F5F05F79C2D106B17EA4E86B309A99,IT & Software,software engineer
Adzuna,5848357302,Software Engineer,Natwest Group,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,permanent,full_time,IT Jobs,"Join us as a Software Engineer This is an opportunity for a driven Software Engineer to take on an exciting new career challenge Day-to-day, you'll be engineering and maintaining innovative, customer centric, high performance, secure and robust solutions It’s a chance to hone your existing technical skills and advance your career while building a wide network of stakeholders We're offering this role at associate level What you'll do In your new role, you’ll be working within a feature team to e…",2026-08-19T20:46:24Z,https://www.adzuna.in/details/5848357302?utm_medium=api&utm_source=10d03a1b,IT & Software,software engineer
Adzuna,5832799205,Software Engineer,Ford,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Employees in this job function are responsible for designing, developing, testing and maintaining software applications and products to meet customer needs both on-prem and cloud native. They are involved in the entire software development lifecycle including designing software architecture, writing code, testing for quality and deploying the software to meet customer requirements. Full-stack software engineering roles, who can develop all components of software including user interface and ser…",2026-08-08T07:31:44Z,https://www.adzuna.in/details/5832799205?utm_medium=api&utm_source=10d03a1b,IT & Software,software engineer
Adzuna,5850377804,Software Engineer,Kla,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Software Engineer KLA's Global Products Group (GPG) is seeking a Software Engineer to contribute to our mission of delivering cutting-edge metrology and inspection products for the semiconductor industry. This is an exciting opportunity for a developing software professional to assist in the design, development, testing, and deployment of software applications , writing clean, maintainable code, and collaborating with experienced engineers. Key Responsibilities Assist in the design, development…",2026-08-21T07:39:18Z,https://www.adzuna.in/details/5850377804?utm_medium=api&utm_source=10d03a1b,IT & Software,software engineer
Adzuna,5841714546,Software Engineer,NatWest Group,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,permanent,full_time,IT Jobs,"Join us as a Software Engineer This is an opportunity for a driven Software Engineer to take on an exciting new career challenge Day-to-day, you'll be engineering and maintaining innovative, customer centric, high performance, secure and robust solutions It’s a chance to hone your existing technical skills and advance your career while building a wide network of stakeholders We're offering this role at associate level What you'll do In your new role, you’ll be working within a feature team to e…",2026-08-14T16:03:44Z,https://www.adzuna.in/details/5841714546?utm_medium=api&utm_source=10d03a1b,IT & Software,software engineer
Adzuna,5832799211,Software Engineer,Ford,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Ford Credit operate under a Product Driven Organisation (PDO) model. Due to the nature of PDO, Product Delivery will pivot Backlog prioritisation as required to meet the needs of the current environment; focusing on delivering the greatest value to our business at that point in time. This role is for the Senior Software Engineer in the FCE Renewals Abstraction layer space As a Senior Software Engineer: Explore and investigate the latest Technology and tooling recommended to the organisation to …",2026-08-08T07:31:45Z,https://www.adzuna.in/details/5832799211?utm_medium=api&utm_source=10d03a1b,IT & Software,software engineer
Adzuna,5850377853,Software Engineer,Kla,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Software Engineer KLA is seeking a Software Engineer to join our team, focusing on the OMD division's Archer, ATL, and MTD products built on the ATLAS software platform. This role is perfect for a professional who will acquire and demonstrate technical knowledge of OMD product software , perform comprehensive software development activities, and contribute to continuous improvement. Essential Responsibilities Acquire and demonstrate technical knowledge of OMD product software. Perform requireme…",2026-08-21T07:39:18Z,https://www.adzuna.in/details/5850377853?utm_medium=api&utm_source=10d03a1b,IT & Software,software engineer
